city,state_name,lat,lng,id
Coudersport,Pennsylvania,41.7758,-78.0160,1840003307
Rose Valley,Pennsylvania,39.8948,-75.3853,1840000709
Palmer Heights,Pennsylvania,40.6907,-75.2671,1840005205
Moshannon,Pennsylvania,41.0346,-78.0067,1840024193
Annville,Pennsylvania,40.3326,-76.5077,1840005426
Friedens,Pennsylvania,40.0449,-79.0027,1840005498
Grier City,Pennsylvania,40.8266,-76.0560,1840024250
New Lebanon,Pennsylvania,41.4196,-80.0755,1840000736
Blooming Valley,Pennsylvania,41.6797,-80.0397,1840000550
Port Clinton,Pennsylvania,40.5818,-76.0267,1840002774
Atkinson Mills,Pennsylvania,40.4519,-77.8052,1840024263
Glenolden,Pennsylvania,39.8996,-75.2920,1840000699
Norristown,Pennsylvania,40.1224,-75.3398,1840003705
DeSales University,Pennsylvania,40.5388,-75.3778,1840043383
Lanesboro,Pennsylvania,41.9625,-75.5825,1840003323
Lionville,Pennsylvania,40.0524,-75.6440,1840005502
Reiffton,Pennsylvania,40.3126,-75.8662,1840005391
Conneaut Lakeshore,Pennsylvania,41.6272,-80.3102,1840073612
Casselman,Pennsylvania,39.8857,-79.2111,1840003733
Halfway House,Pennsylvania,40.2795,-75.6402,1840035425
Stillwater,Pennsylvania,41.1506,-76.3693,1840000816
Winterstown,Pennsylvania,39.8408,-76.6175,1840001469
Pen Mar,Pennsylvania,39.7243,-77.5150,1840026533
Bulger,Pennsylvania,40.3767,-80.3230,1840026499
West Falls,Pennsylvania,41.4530,-75.8605,1840035321
Long Branch,Pennsylvania,40.0983,-79.8801,1840003658
Edinboro,Pennsylvania,41.8762,-80.1247,1840000476
East Pittsburgh,Pennsylvania,40.3969,-79.8382,1840001226
Russellton,Pennsylvania,40.6082,-79.8401,1840005395
Pleasant Hills,Pennsylvania,40.3298,-79.9596,1840001255
Hermitage,Pennsylvania,41.2305,-80.4414,1840000732
Womelsdorf,Pennsylvania,40.3655,-76.1864,1840001195
Canonsburg,Pennsylvania,40.2643,-80.1868,1840003643
Bowmanstown,Pennsylvania,40.8019,-75.6611,1840000929
Donaldson,Pennsylvania,40.6362,-76.4059,1840005208
Nanty-Glo,Pennsylvania,40.4708,-78.8339,1840066082
Plum,Pennsylvania,40.5024,-79.7496,1840003632
Hawk Run,Pennsylvania,40.9228,-78.2041,1840026357
Barkeyville,Pennsylvania,41.1966,-79.9826,1840003422
Dallastown,Pennsylvania,39.8996,-76.6410,1840001439
King of Prussia,Pennsylvania,40.0962,-75.3821,1840005464
Bonneauville,Pennsylvania,39.8105,-77.1363,1840000679
Claysville,Pennsylvania,40.1199,-80.4131,1840003646
South Fork,Pennsylvania,40.3636,-78.7919,1840001125
Emigsville,Pennsylvania,40.0085,-76.7310,1840005506
Rices Landing,Pennsylvania,39.9476,-79.9986,1840000721
Buffington,Pennsylvania,39.9298,-79.8394,1840024355
East Freedom,Pennsylvania,40.3573,-78.4366,1840026417
Saegertown,Pennsylvania,41.7159,-80.1363,1840000559
Pennside,Pennsylvania,40.3384,-75.8781,1840035147
Marion,Pennsylvania,39.8607,-77.7016,1840026530
Holiday Pocono,Pennsylvania,41.0292,-75.6092,1840035385
Springboro,Pennsylvania,41.8006,-80.3715,1840000561
Bedford,Pennsylvania,40.0149,-78.5033,1840001396
West Sunbury,Pennsylvania,41.0061,-79.8965,1840000877
Waynesboro,Pennsylvania,39.7525,-77.5822,1840001415
Dublin,Pennsylvania,40.3731,-75.2041,1840001321
Edwardsville,Pennsylvania,41.2614,-75.9071,1840000748
Seward,Pennsylvania,40.4130,-79.0219,1840001158
Emerald Lakes,Pennsylvania,41.0844,-75.4154,1840035380
Russell,Pennsylvania,41.9394,-79.1393,1840026242
Athens,Pennsylvania,41.9515,-76.5186,1840000510
Milford,Pennsylvania,41.3238,-74.8011,1840003434
Roscoe,Pennsylvania,40.0781,-79.8643,1840003664
Sugar Grove,Pennsylvania,41.9837,-79.3395,1840003333
Sutersville,Pennsylvania,40.2361,-79.8015,1840001162
Kenmar,Pennsylvania,41.2547,-76.9550,1840035287
Chalfant,Pennsylvania,40.4100,-79.8387,1840001216
New Oxford,Pennsylvania,39.8630,-77.0555,1840000686
Quakertown,Pennsylvania,40.4398,-75.3456,1840001310
Fleetwood,Pennsylvania,40.4565,-75.8209,1840001175
Meadville,Pennsylvania,41.6476,-80.1468,1840000558
St. Clair,Pennsylvania,40.7211,-76.1903,1840002777
Warminster Heights,Pennsylvania,40.1884,-75.0841,1840035296
Meridian,Pennsylvania,40.8531,-79.9555,1840005181
Forest City,Pennsylvania,41.6521,-75.4691,1840003318
Bath,Pennsylvania,40.7279,-75.3919,1840000967
Belle Vernon,Pennsylvania,40.1256,-79.8670,1840001499
Kenilworth,Pennsylvania,40.2242,-75.6418,1840035042
East Earl,Pennsylvania,40.1101,-76.0274,1840034939
Intercourse,Pennsylvania,40.0378,-76.1081,1840024337
Oklahoma,Pennsylvania,40.5804,-79.5754,1840001155
Church Hill,Pennsylvania,40.6926,-77.5949,1840034904
Summerhill,Pennsylvania,40.3765,-78.7616,1840001098
Arendtsville,Pennsylvania,39.9234,-77.2998,1840000676
East Washington,Pennsylvania,40.1745,-80.2325,1840003652
Sharpsville,Pennsylvania,41.2595,-80.4813,1840003442
Shartlesville,Pennsylvania,40.5135,-76.1016,1840026456
Flemington,Pennsylvania,41.1273,-77.4703,1840003449
Indian Mountain Lake,Pennsylvania,41.0003,-75.5058,1840035026
Milton,Pennsylvania,41.0090,-76.8506,1840000845
Wellsville,Pennsylvania,40.0512,-76.9408,1840001466
Speers,Pennsylvania,40.1222,-79.8797,1840003665
Wyomissing,Pennsylvania,40.3317,-75.9703,1840001196
Table Rock,Pennsylvania,39.9125,-77.2229,1840026582
West Mifflin,Pennsylvania,40.3581,-79.9072,1840001273
Nazareth,Pennsylvania,40.7400,-75.3132,1840000974
McKees Rocks,Pennsylvania,40.4688,-80.0630,1840001244
Indian Lake,Pennsylvania,40.0446,-78.8603,1840003738
Rennerdale,Pennsylvania,40.4002,-80.1397,1840026479
Troy,Pennsylvania,41.7839,-76.7898,1840000521
Wilburton Number One,Pennsylvania,40.8129,-76.3924,1840035261
Port Allegany,Pennsylvania,41.8149,-78.2768,1840000528
Spring Mount,Pennsylvania,40.2755,-75.4651,1840005468
Hiller,Pennsylvania,40.0082,-79.9043,1840005542
Homestead,Pennsylvania,40.4074,-79.9097,1840001238
Boalsburg,Pennsylvania,40.7783,-77.7734,1840005154
Smethport,Pennsylvania,41.8071,-78.4435,1840000529
Elysburg,Pennsylvania,40.8680,-76.5492,1840005177
Knoxville,Pennsylvania,41.9605,-77.4379,1840003298
Monongahela,Pennsylvania,40.1956,-79.9221,1840003661
Polk,Pennsylvania,41.3691,-79.9311,1840003428
Howard,Pennsylvania,41.0127,-77.6575,1840000824
Bird-in-Hand,Pennsylvania,40.0372,-76.1862,1840034864
Penryn,Pennsylvania,40.2016,-76.3674,1840024342
Arnold,Pennsylvania,40.5789,-79.7653,1840003624
North Irwin,Pennsylvania,40.3389,-79.7115,1840001154
Elgin,Pennsylvania,41.9070,-79.7465,1840000477
Centerville,Pennsylvania,40.0300,-79.9632,1840003644
Oakwood,Pennsylvania,41.0112,-80.3793,1840005190
Sewickley,Pennsylvania,40.5400,-80.1793,1840001259
Sierra View,Pennsylvania,41.0007,-75.4476,1840035455
Ramblewood,Pennsylvania,40.7238,-77.9432,1840035436
Rehrersburg,Pennsylvania,40.4575,-76.2462,1840026454
South Williamsport,Pennsylvania,41.2294,-77.0009,1840000636
West Milton,Pennsylvania,41.0183,-76.8767,1840024213
Baldwin,Pennsylvania,40.3691,-79.9668,1840001201
Petrolia,Pennsylvania,41.0216,-79.7168,1840000870
Dalmatia,Pennsylvania,40.6500,-76.9026,1840026371
Washingtonville,Pennsylvania,41.0523,-76.6750,1840000855
South Pottstown,Pennsylvania,40.2367,-75.6599,1840005503
Braddock,Pennsylvania,40.4018,-79.8688,1840001209
Grove City,Pennsylvania,41.1572,-80.0893,1840000660
Dunbar,Pennsylvania,39.9787,-79.6147,1840001503
Dudley,Pennsylvania,40.2053,-78.1783,1840001067
Woodland Heights,Pennsylvania,41.4108,-79.7047,1840004887
Sinking Spring,Pennsylvania,40.3241,-76.0236,1840001190
Grantley,Pennsylvania,39.9406,-76.7287,1840035424
Stormstown,Pennsylvania,40.7890,-78.0191,1840005168
Lorain,Pennsylvania,40.2962,-78.8960,1840001118
Grindstone,Pennsylvania,40.0221,-79.8228,1840034999
Mount Oliver,Pennsylvania,40.4113,-79.9856,1840001246
Corsica,Pennsylvania,41.1817,-79.2027,1840003470
West Homestead,Pennsylvania,40.3977,-79.9185,1840001272
Aldan,Pennsylvania,39.9224,-75.2881,1840000688
Richlandtown,Pennsylvania,40.4726,-75.3212,1840001311
Tipton,Pennsylvania,40.6359,-78.3001,1840005377
Rohrsburg,Pennsylvania,41.1328,-76.4232,1840004998
Noxen,Pennsylvania,41.4225,-76.0599,1840026295
Village Shires,Pennsylvania,40.2016,-74.9706,1840035442
Rouseville,Pennsylvania,41.4704,-79.6847,1840003429
Dorneyville,Pennsylvania,40.5755,-75.5188,1840034931
Middleburg,Pennsylvania,40.7892,-77.0445,1840002798
Carnegie,Pennsylvania,40.4080,-80.0861,1840001214
Almedia,Pennsylvania,41.0144,-76.3850,1840004993
Jerome,Pennsylvania,40.2136,-78.9809,1840005499
Farmington,Pennsylvania,39.8100,-79.5623,1840026563
East Brady,Pennsylvania,40.9836,-79.6131,1840000740
Edgeworth,Pennsylvania,40.5546,-80.1922,1840001228
Union Dale,Pennsylvania,41.7154,-75.4819,1840003330
Blanchard,Pennsylvania,41.0663,-77.6080,1840132814
Hughestown,Pennsylvania,41.3291,-75.7698,1840000754
Beaver Meadows,Pennsylvania,40.9299,-75.9131,1840000928
Eastvale,Pennsylvania,40.7670,-80.3148,1840001018
Greenville,Pennsylvania,41.4052,-80.3837,1840000659
Oreland,Pennsylvania,40.1148,-75.1801,1840005458
Red Hill,Pennsylvania,40.3771,-75.4839,1840001374
North Catasauqua,Pennsylvania,40.6640,-75.4741,1840000976
Rothsville,Pennsylvania,40.1532,-76.2473,1840005490
Orchard Hills,Pennsylvania,40.5849,-79.5416,1840005183
Hawley,Pennsylvania,41.4765,-75.1779,1840003313
Clearfield,Pennsylvania,41.0216,-78.4390,1840003490
Enon Valley,Pennsylvania,40.8559,-80.4564,1840003570
Selinsgrove,Pennsylvania,40.8003,-76.8647,1840002799
Langhorne,Pennsylvania,40.1777,-74.9212,1840001324
Port Matilda,Pennsylvania,40.8003,-78.0523,1840000828
Valley Green,Pennsylvania,40.1567,-76.7947,1840035440
Bear Creek Village,Pennsylvania,41.1877,-75.7552,1840003465
South Uniontown,Pennsylvania,39.8939,-79.7465,1840026566
West Wyomissing,Pennsylvania,40.3222,-75.9950,1840035256
Mapleton,Pennsylvania,40.3928,-77.9412,1840001069
Stiles,Pennsylvania,40.6666,-75.5072,1840035209
Dickson City,Pennsylvania,41.4684,-75.6358,1840003380
Weatherly,Pennsylvania,40.9420,-75.8210,1840035248
State College,Pennsylvania,40.7910,-77.8568,1840000830
Wakefield,Pennsylvania,39.7766,-76.1804,1840024347
Paradise,Pennsylvania,40.0061,-76.1242,1840005487
Lampeter,Pennsylvania,39.9909,-76.2420,1840024339
Ebensburg,Pennsylvania,40.4884,-78.7264,1840001109
Mount Pleasant,Pennsylvania,40.1510,-79.5435,1840001147
Paint,Pennsylvania,40.2421,-78.8501,1840003743
Shavertown,Pennsylvania,41.3188,-75.9405,1840026334
St. Clairsville,Pennsylvania,40.1559,-78.5108,1840001405
Muhlenberg Park,Pennsylvania,40.3867,-75.9399,1840035444
Salunga,Pennsylvania,40.0929,-76.4279,1840035185
Wilson,Pennsylvania,40.6844,-75.2407,1840000984
Rochester,Pennsylvania,40.7025,-80.2838,1840001008
Fairhope,Pennsylvania,40.1151,-79.8389,1840026562
Gilbertsville,Pennsylvania,40.3219,-75.6090,1840005461
Glen Lyon,Pennsylvania,41.1796,-76.0782,1840004912
Valley-Hi,Pennsylvania,40.0299,-78.1917,1840001497
Latrobe,Pennsylvania,40.3125,-79.3826,1840001142
Hydetown,Pennsylvania,41.6512,-79.7246,1840000556
Derry,Pennsylvania,40.3335,-79.3011,1840001133
Ridley Park,Pennsylvania,39.8785,-75.3251,1840000708
Ellport,Pennsylvania,40.8618,-80.2625,1840003569
New Galilee,Pennsylvania,40.8335,-80.4009,1840001027
Mertztown,Pennsylvania,40.5033,-75.6674,1840026449
West Easton,Pennsylvania,40.6781,-75.2357,1840000983
Philipsburg,Pennsylvania,40.8952,-78.2147,1840000827
Raubsville,Pennsylvania,40.6295,-75.2024,1840035169
Rossiter,Pennsylvania,40.8991,-78.9356,1840005350
Everson,Pennsylvania,40.0903,-79.5872,1840001504
Mount Carbon,Pennsylvania,40.6735,-76.1885,1840002767
Spring House,Pennsylvania,40.1847,-75.2267,1840005467
Langhorne Manor,Pennsylvania,40.1658,-74.9175,1840001325
Montandon,Pennsylvania,40.9654,-76.8529,1840024205
Fox Chapel,Pennsylvania,40.5247,-79.8898,1840001197
Hulmeville,Pennsylvania,40.1421,-74.9075,1840001322
Kerrtown,Pennsylvania,41.6266,-80.1695,1840026256
Tunnelhill,Pennsylvania,40.4783,-78.5423,1840001089
Chicora,Pennsylvania,40.9505,-79.7401,1840000860
New Washington,Pennsylvania,40.8218,-78.7019,1840003501
Great Bend,Pennsylvania,41.9736,-75.7459,1840003320
Churchill,Pennsylvania,40.4389,-79.8417,1840001218
Lincoln Park,Pennsylvania,40.3147,-75.9886,1840035063
Montrose Manor,Pennsylvania,40.3063,-75.9872,1840035446
Manheim,Pennsylvania,40.1631,-76.3963,1840003720
Slickville,Pennsylvania,40.4622,-79.5184,1840005390
New Columbus,Pennsylvania,41.1732,-76.2870,1840000763
Waymart,Pennsylvania,41.5866,-75.4047,1840003317
Jacksonville,Pennsylvania,40.5652,-79.2952,1840005352
Marlin,Pennsylvania,40.6860,-76.2422,1840035083
West Hazleton,Pennsylvania,40.9701,-76.0132,1840000773
Kutztown University,Pennsylvania,40.5103,-75.7850,1840043333
New Milford,Pennsylvania,41.8762,-75.7266,1840003326
Parkesburg,Pennsylvania,39.9593,-75.9177,1840001432
Fredericktown,Pennsylvania,40.0019,-80.0092,1840026506
Kylertown,Pennsylvania,40.9993,-78.1681,1840026358
Fallston,Pennsylvania,40.7241,-80.3133,1840001020
Fairfield,Pennsylvania,39.7891,-77.3698,1840000682
Atlasburg,Pennsylvania,40.3436,-80.3804,1840026498
Walnutport,Pennsylvania,40.7514,-75.5955,1840000982
Lenape Heights,Pennsylvania,40.7633,-79.5217,1840035427
Birchwood Lakes,Pennsylvania,41.2513,-74.9103,1840034863
East Rochester,Pennsylvania,40.6981,-80.2689,1840001017
Parkville,Pennsylvania,39.7860,-76.9685,1840005507
Murrysville,Pennsylvania,40.4456,-79.6555,1840001148
Spring Ridge,Pennsylvania,40.3533,-75.9892,1840035415
Delta,Pennsylvania,39.7267,-76.3271,1840001440
Connoquenessing,Pennsylvania,40.8174,-80.0150,1840000861
Export,Pennsylvania,40.4170,-79.6232,1840001136
Claysburg,Pennsylvania,40.2896,-78.4482,1840005376
Sligo,Pennsylvania,41.1081,-79.4964,1840003463
West View,Pennsylvania,40.5182,-80.0333,1840001274
Dale,Pennsylvania,40.3120,-78.9049,1840001107
Saltsburg,Pennsylvania,40.4848,-79.4480,1840002788
Lake Winola,Pennsylvania,41.5105,-75.8509,1840026294
Belmont,Pennsylvania,40.2830,-78.8908,1840005378
Westmont,Pennsylvania,40.3194,-78.9524,1840001128
Lake Arthur Estates,Pennsylvania,40.9616,-80.1483,1840035452
Tarentum,Pennsylvania,40.6041,-79.7601,1840001265
Enlow,Pennsylvania,40.4525,-80.2317,1840026473
Brisbin,Pennsylvania,40.8395,-78.3526,1840003487
Terre Hill,Pennsylvania,40.1591,-76.0507,1840003728
Vandling,Pennsylvania,41.6310,-75.4703,1840003392
Hasson Heights,Pennsylvania,41.4488,-79.6765,1840035426
Refton,Pennsylvania,39.9474,-76.2386,1840024343
Naomi,Pennsylvania,40.1111,-79.8464,1840035118
Millvale,Pennsylvania,40.4818,-79.9736,1840001245
Oakmont,Pennsylvania,40.5200,-79.8365,1840001250
Glassport,Pennsylvania,40.3262,-79.8861,1840001233
Burgettstown,Pennsylvania,40.3813,-80.3926,1840003641
Egypt,Pennsylvania,40.6858,-75.5334,1840026406
Pikes Creek,Pennsylvania,41.3086,-76.1029,1840035359
Delano,Pennsylvania,40.8414,-76.0738,1840034925
Mifflinburg,Pennsylvania,40.9202,-77.0465,1840003532
Edgewood,Pennsylvania,40.4313,-79.8839,1840001227
Northwood,Pennsylvania,40.6864,-78.2272,1840026418
Catasauqua,Pennsylvania,40.6531,-75.4643,1840001045
Bryn Athyn,Pennsylvania,40.1411,-75.0674,1840003695
Freedom,Pennsylvania,40.6849,-80.2533,1840001022
Campbelltown,Pennsylvania,40.2761,-76.5848,1840005427
Baidland,Pennsylvania,40.1888,-79.9533,1840005432
Wampum,Pennsylvania,40.8863,-80.3393,1840000942
Woxall,Pennsylvania,40.3110,-75.4512,1840035269
Hartstown,Pennsylvania,41.5511,-80.3825,1840004810
Rutledge,Pennsylvania,39.9010,-75.3274,1840000710
Chapman,Pennsylvania,40.7585,-75.4013,1840000968
Kennett Square,Pennsylvania,39.8438,-75.7113,1840001428
Elim,Pennsylvania,40.2989,-78.9430,1840035422
Green Lane,Pennsylvania,40.3364,-75.4709,1840003699
Berwyn,Pennsylvania,40.0396,-75.4439,1840024351
Moosic,Pennsylvania,41.3584,-75.7027,1840003385
Drexel Hill,Pennsylvania,39.9495,-75.3039,1840005550
Edie,Pennsylvania,40.0863,-79.1280,1840026536
Briar Creek,Pennsylvania,41.0463,-76.2861,1840000810
Chevy Chase Heights,Pennsylvania,40.6403,-79.1456,1840035304
East Butler,Pennsylvania,40.8789,-79.8474,1840000862
York,Pennsylvania,39.9651,-76.7315,1840001472
St. Lawrence,Pennsylvania,40.3262,-75.8661,1840001187
New Philadelphia,Pennsylvania,40.7178,-76.1167,1840002768
Morrisville,Pennsylvania,40.2074,-74.7800,1840001326
Jim Thorpe,Pennsylvania,40.8712,-75.7433,1840000931
West Middlesex,Pennsylvania,41.1742,-80.4557,1840003445
Bear Rocks,Pennsylvania,40.1265,-79.4651,1840026567
Frystown,Pennsylvania,40.4520,-76.3326,1840026447
Hopwood,Pennsylvania,39.8773,-79.7017,1840005543
Kutztown,Pennsylvania,40.5212,-75.7772,1840001178
New Eagle,Pennsylvania,40.2064,-79.9532,1840003662
Millerstown,Pennsylvania,40.5543,-77.1530,1840001304
Wayne Heights,Pennsylvania,39.7455,-77.5436,1840035247
West Reading,Pennsylvania,40.3337,-75.9470,1840001194
Madisonburg,Pennsylvania,40.9283,-77.5189,1840005165
Avonmore,Pennsylvania,40.5272,-79.4694,1840003626
Kratzerville,Pennsylvania,40.8588,-76.8939,1840005365
Barrville,Pennsylvania,40.6663,-77.6831,1840034858
Catawissa,Pennsylvania,40.9531,-76.4604,1840000812
Ellwood City,Pennsylvania,40.8619,-80.2830,1840000937
Chalkhill,Pennsylvania,39.8461,-79.6143,1840026560
Mechanicsburg,Pennsylvania,40.2115,-77.0060,1840001388
McKnightstown,Pennsylvania,39.8701,-77.3303,1840026578
New Morgan,Pennsylvania,40.1834,-75.8896,1840003630
Avon,Pennsylvania,40.3429,-76.3794,1840034853
Sandy Ridge,Pennsylvania,40.8105,-78.2345,1840005166
Wall,Pennsylvania,40.3916,-79.7859,1840001270
Northwest Harborcreek,Pennsylvania,42.1493,-79.9946,1840035146
Wickerham Manor-Fisher,Pennsylvania,40.1771,-79.9079,1840073738
Lansdale,Pennsylvania,40.2417,-75.2812,1840003703
Harmonsburg,Pennsylvania,41.6656,-80.3143,1840004809
Liverpool,Pennsylvania,40.5734,-76.9924,1840001302
Baumstown,Pennsylvania,40.2777,-75.8066,1840026460
Stroudsburg,Pennsylvania,40.9838,-75.1972,1840003509
Utica,Pennsylvania,41.4361,-79.9592,1840003431
Sunrise Lake,Pennsylvania,41.3136,-74.9638,1840035390
Oneida,Pennsylvania,40.9052,-76.1224,1840005212
Forty Fort,Pennsylvania,41.2843,-75.8689,1840000750
Conyngham,Pennsylvania,40.9911,-76.0595,1840000743
Heilwood,Pennsylvania,40.6322,-78.8931,1840005351
Topton,Pennsylvania,40.5032,-75.7024,1840001192
Sanatoga,Pennsylvania,40.2498,-75.5886,1840035186
Knox,Pennsylvania,41.2346,-79.5360,1840003458
Point Marion,Pennsylvania,39.7355,-79.9008,1840000668
Lansdowne,Pennsylvania,39.9408,-75.2760,1840000700
Blandon,Pennsylvania,40.4446,-75.8799,1840026444
New Britain,Pennsylvania,40.2981,-75.1807,1840001327
Galeton,Pennsylvania,41.7338,-77.6454,1840003308
Stewartstown,Pennsylvania,39.7528,-76.5925,1840001465
Pottstown,Pennsylvania,40.2507,-75.6444,1840001373
Palmdale,Pennsylvania,40.2963,-76.6233,1840035291
Eastlawn Gardens,Pennsylvania,40.7480,-75.2913,1840035420
Brodheadsville,Pennsylvania,40.9267,-75.4017,1840005171
Greensboro,Pennsylvania,39.7921,-79.9127,1840000719
St. Marys,Pennsylvania,41.4574,-78.5343,1840000618
S.N.P.J.,Pennsylvania,40.9298,-80.4978,1840035267
Fort Indiantown Gap,Pennsylvania,40.4420,-76.5971,1840035411
Ephrata,Pennsylvania,40.1811,-76.1812,1840003717
Canadohta Lake,Pennsylvania,41.8176,-79.8364,1840004804
Mahanoy City,Pennsylvania,40.8126,-76.1382,1840002763
Centerport,Pennsylvania,40.4865,-76.0056,1840001174
Seven Fields,Pennsylvania,40.6869,-80.0639,1840003514
Laceyville,Pennsylvania,41.6458,-76.1589,1840000577
Hopeland,Pennsylvania,40.2336,-76.2615,1840024336
Gap,Pennsylvania,39.9891,-76.0215,1840005491
Woodbourne,Pennsylvania,40.2017,-74.8873,1840035367
Hope Valley,Rhode Island,41.5151,-71.7200,1840003364
Watch Hill,Rhode Island,41.3157,-71.8486,1840026292
Carolina,Rhode Island,41.4625,-71.6585,1840026289
Central Falls,Rhode Island,41.8900,-71.3934,1840003286
Quonochontaug,Rhode Island,41.3447,-71.7059,1840026291
Clayville,Rhode Island,41.7734,-71.6854,1840026230
Newport,Rhode Island,41.4803,-71.3205,1840003355
Melville,Rhode Island,41.5587,-71.2953,1840003356
Wyoming,Rhode Island,41.5143,-71.6903,1840026288
Wakefield-Peacedale,Rhode Island,41.4461,-71.5004,1840073472
East Providence,Rhode Island,41.8065,-71.3565,1840003288
Misquamicut,Rhode Island,41.3237,-71.8220,1840026290
Greene,Rhode Island,41.6988,-71.7339,1840026257
Greenville,Rhode Island,41.8800,-71.5549,1840003292
Providence,Rhode Island,41.8230,-71.4187,1840003289
Cranston,Rhode Island,41.7658,-71.4858,1840003287
Harrisville,Rhode Island,41.9687,-71.6768,1840003293
Cumberland Hill,Rhode Island,41.9736,-71.4605,1840003291
Valley Falls,Rhode Island,41.9234,-71.3923,1840003295
Pascoag,Rhode Island,41.9518,-71.7041,1840003294
Warwick,Rhode Island,41.7062,-71.4334,1840003344
Bradford,Rhode Island,41.3944,-71.7542,1840003363
Kingston,Rhode Island,41.4738,-71.5236,1840003365
Weekapaug,Rhode Island,41.3359,-71.7633,1840026293
Chepachet,Rhode Island,41.9105,-71.6653,1840026229
Woonsocket,Rhode Island,42.0010,-71.4993,1840003290
Pawtucket,Rhode Island,41.8744,-71.3743,1840003285
Ashaway,Rhode Island,41.4259,-71.7852,1840003362
Harmony,Rhode Island,41.8964,-71.6052,1840026228
Foster Center,Rhode Island,41.7898,-71.7327,1840026231
Narragansett Pier,Rhode Island,41.4280,-71.4670,1840003366
Newport East,Rhode Island,41.5158,-71.2878,1840073469
Lamoille,Nevada,40.7239,-115.4790,1840024116
Humboldt River Ranch,Nevada,40.4556,-118.2676,1840033755
Henderson,Nevada,36.0146,-115.0362,1840020361
Minden,Nevada,38.9609,-119.7688,1840018826
North Las Vegas,Nevada,36.2880,-115.0901,1840020363
Gerlach,Nevada,40.6451,-119.3614,1840024129
Pioche,Nevada,37.9520,-114.4434,1840024652
Crescent Valley,Nevada,40.4199,-116.5753,1840024243
